1. What is the correlation between the number of workers and the number of reported storage issues in the last 3 months?,,,,,,,,,,,,,,,,,workers_num,storage_issue_reported_l3m
,,,,,,,,,,,,,,,,,17,16
,,,,,,,,,,,,,,,,,22,14
,,,,,,,,,,,,,,,,,17,22
,,,,,,,,,,,,,,,,,23,34
,,,,,,,,,,,,,,,,,25,14
,,,,,,,,,,,,,,,,,23,6
,,,,,,,,,,,,,,,,,27,0
,,,,,,,,,,,,,,,,,39,24
,,,,,,,,,,,,,,,,,29,8
,,,,,,,,,,,,,,,,,32,18
,,,,,,,,,,,,,,,,,32,14
,,,,,,,,,,,,,,,,,27,23
,,,,,,,,,,,,,,,,,24,12
,,,,,,,,,,,,,,,,,29,16
,,,,,,,,,,,,,,,,,20,10
,,,,,,,,,,,,,,,,,25,6
,,,,,,,,,,,,,,,,,27,11
,,,,,,,,,,,,,,,,,44,7
,,,,,,,,,,,,,,,,,29,4
,,,,,,,,,,,,,,,,,22,12
,,,,,,,,,,,,,,,,,12,18
,,,,,,,,,,,,,,,,,31,18
,,,,,,,,,,,,,,,,,27,20
,,,,,,,,,,,,,,,,,22,37
,,,,,,,,,,,,,,,,,18,0
,,,,,,,,,,,,,,,,,31,28
,,,,,,,,,,,,,,,,,23,7
,,,,,,,,,,,,,,,,,33,14
,,,,,,,,,,,,,,,,,27,15
,,,,,,,,,,,,,,,,,29,26
,,,,,,,,,,,,,,,,,33,4
,,,,,,,,,,,,,,,,,29,22
,,,,,,,,,,,,,,,,,33,30
,,,,,,,,,,,,,,,,,27,18
,,,,,,,,,,,,,,,,,25,15
,,,,,,,,,,,,,,,,,24,21
,,,,,,,,,,,,,,,,,32,20
,,,,,,,,,,,,,,,,,26,26
,,,,,,,,,,,,,,,,,40,5
,,,,,,,,,,,,,,,,,39,24
,,,,,,,,,,,,,,,,,31,15
,,,,,,,,,,,,,,,,,36,11
,,,,,,,,,,,,,,,,,31,24
,,,,,,,,,,,,,,,,,18,16
,,,,,,,,,,,,,,,,,32,9
,,,,,,,,,,,,,,,,,25,6
,,,,,,,,,,,,,,,,,39,18
,,,,,,,,,,,,,,,,,37,15
,,,,,,,,,,,,,,,,,31,4
,,,,,,,,,,,,,,,,,42,20
,,,,,,,,,,,,,,,,,24,17
,,,,,,,,,,,,,,,,,18,10
,,,,,,,,,,,,,,,,,27,39
,,,,,,,,,,,,,,,,,18,21
,,,,,,,,,,,,,,,,,35,24
,,,,,,,,,,,,,,,,,25,22
,,,,,,,,,,,,,,,,,24,18
,,,,,,,,,,,,,,,,,45,23
,,,,,,,,,,,,,,,,,32,24
,,,,,,,,,,,,,,,,,22,21
,,,,,,,,,,,,,,,,,19,26
,,,,,,,,,,,,,,,,,26,24
,,,,,,,,,,,,,,,,,31,4
,,,,,,,,,,,,,,,,,26,23
,,,,,,,,,,,,,,,,,32,12
,,,,,,,,,,,,,,,,,32,20
,,,,,,,,,,,,,,,,,28,19
,,,,,,,,,,,,,,,,,40,26
,,,,,,,,,,,,,,,,,20,15
,,,,,,,,,,,,,,,,,23,20
,,,,,,,,,,,,,,,,,28,13
,,,,,,,,,,,,,,,,,30,25
,,,,,,,,,,,,,,,,,20,24
,,,,,,,,,,,,,,,,,29,32
,,,,,,,,,,,,,,,,,47,10
,,,,,,,,,,,,,,,,,29,24
,,,,,,,,,,,,,,,,,25,33
,,,,,,,,,,,,,,,,,29,6
,,,,,,,,,,,,,,,,,22,14
,,,,,,,,,,,,,,,,,35,6
,,,,,,,,,,,,,,,,,23,13
,,,,,,,,,,,,,,,,,31,15
,,,,,,,,,,,,,,,,,34,5
,,,,,,,,,,,,,,,,,15,0
,,,,,,,,,,,,,,,,,27,5
,,,,,,,,,,,,,,,,,27,24
,,,,,,,,,,,,,,,,,29,9
,,,,,,,,,,,,,,,,,30,29
,,,,,,,,,,,,,,,,,29,12
,,,,,,,,,,,,,,,,,25,22
,,,,,,,,,,,,,,,,,29,25
,,,,,,,,,,,,,,,,,30,14
,,,,,,,,,,,,,,,,,30,15
,,,,,,,,,,,,,,,,,40,5
,,,,,,,,,,,,,,,,,38,39
,,,,,,,,,,,,,,,,,29,0
,,,,,,,,,,,,,,,,,33,4
,,,,,,,,,,,,,,,,,40,5
,,,,,,,,,,,,,,,,,28,18
,,,,,,,,,,,,,,,,,18,0
,,,,,,,,,,,,,,,,,34,33
,,,,,,,,,,,,,,,,,26,13
,,,,,,,,,,,,,,,,,20,0
,,,,,,,,,,,,,,,,,35,11
,,,,,,,,,,,,,,,,,25,12
,,,,,,,,,,,,,,,,,21,19
,,,,,,,,,,,,,,,,,31,10
,,,,,,,,,,,,,,,,,38,7
,,,,,,,,,,,,,,,,,39,25
,,,,,,,,,,,,,,,,,33,12
,,,,,,,,,,,,,,,,,29,5
,,,,,,,,,,,,,,,,,27,38
,,,,,,,,,,,,,,,,,28,17
,,,,,,,,,,,,,,,,,32,11
,,,,,,,,,,,,,,,,,36,34
,,,,,,,,,,,,,,,,,24,4
,,,,,,,,,,,,,,,,,30,24
,,,,,,,,,,,,,,,,,27,18
,,,,,,,,,,,,,,,,,18,4
,,,,,,,,,,,,,,,,,30,13
,,,,,,,,,,,,,,,,,39,5
,,,,,,,,,,,,,,,,,28,21
,,,,,,,,,,,,,,,,,36,4
,,,,,,,,,,,,,,,,,45,6
,,,,,,,,,,,,,,,,,29,19
,,,,,,,,,,,,,,,,,40,23
,,,,,,,,,,,,,,,,,32,24
,,,,,,,,,,,,,,,,,32,28
,,,,,,,,,,,,,,,,,26,13
,,,,,,,,,,,,,,,,,24,0
,,,,,,,,,,,,,,,,,25,23
,,,,,,,,,,,,,,,,,41,20
,,,,,,,,,,,,,,,,,26,25
,,,,,,,,,,,,,,,,,24,29
,,,,,,,,,,,,,,,,,22,6
,,,,,,,,,,,,,,,,,29,14
,,,,,,,,,,,,,,,,,27,4
,,,,,,,,,,,,,,,,,36,17
,,,,,,,,,,,,,,,,,26,33
,,,,,,,,,,,,,,,,,23,24
,,,,,,,,,,,,,,,,,30,5
,,,,,,,,,,,,,,,,,48,17
,,,,,,,,,,,,,,,,,29,22
,,,,,,,,,,,,,,,,,34,27
,,,,,,,,,,,,,,,,,26,23
,,,,,,,,,,,,,,,,,29,15
,,,,,,,,,,,,,,,,,23,28
,,,,,,,,,,,,,,,,,29,7
,,,,,,,,,,,,,,,,,23,15
,,,,,,,,,,,,,,,,,40,30
,,,,,,,,,,,,,,,,,22,14
,,,,,,,,,,,,,,,,,30,4
,,,,,,,,,,,,,,,,,31,18
,,,,,,,,,,,,,,,,,19,26
,,,,,,,,,,,,,,,,,35,15
,,,,,,,,,,,,,,,,,38,20
,,,,,,,,,,,,,,,,,29,8
,,,,,,,,,,,,,,,,,17,6
,,,,,,,,,,,,,,,,,50,37
,,,,,,,,,,,,,,,,,37,28
,,,,,,,,,,,,,,,,,26,9
,,,,,,,,,,,,,,,,,24,34
,,,,,,,,,,,,,,,,,22,24
,,,,,,,,,,,,,,,,,32,14
,,,,,,,,,,,,,,,,,31,34
,,,,,,,,,,,,,,,,,30,7
,,,,,,,,,,,,,,,,,26,12
,,,,,,,,,,,,,,,,,28,14
,,,,,,,,,,,,,,,,,36,14
,,,,,,,,,,,,,,,,,36,24
,,,,,,,,,,,,,,,,,42,13
,,,,,,,,,,,,,,,,,28,0
,,,,,,,,,,,,,,,,,21,18
,,,,,,,,,,,,,,,,,62,0
,,,,,,,,,,,,,,,,,40,22
,,,,,,,,,,,,,,,,,29,23
,,,,,,,,,,,,,,,,,15,22
,,,,,,,,,,,,,,,,,31,24
,,,,,,,,,,,,,,,,,29,5
,,,,,,,,,,,,,,,,,15,13
,,,,,,,,,,,,,,,,,30,15
,,,,,,,,,,,,,,,,,28,4
,,,,,,,,,,,,,,,,,29,18
,,,,,,,,,,,,,,,,,15,11
,,,,,,,,,,,,,,,,,24,26
,,,,,,,,,,,,,,,,,40,7
,,,,,,,,,,,,,,,,,33,24
,,,,,,,,,,,,,,,,,21,5
,,,,,,,,,,,,,,,,,46,0
,,,,,,,,,,,,,,,,,49,15
,,,,,,,,,,,,,,,,,28,4
,,,,,,,,,,,,,,,,,33,14
,,,,,,,,,,,,,,,,,29,18
,,,,,,,,,,,,,,,,,19,19
,,,,,,,,,,,,,,,,,28,24
,,,,,,,,,,,,,,,,,28,25
,,,,,,,,,,,,,,,,,29,38
,,,,,,,,,,,,,,,,,25,25
,,,,,,,,,,,,,,,,,29,22
,,,,,,,,,,,,,,,,,44,19
,,,,,,,,,,,,,,,,,28,8
,,,,,,,,,,,,,,,,,26,19
,,,,,,,,,,,,,,,,,18,28
,,,,,,,,,,,,,,,,,21,38
,,,,,,,,,,,,,,,,,29,18
,,,,,,,,,,,,,,,,,49,7
,,,,,,,,,,,,,,,,,45,6
,,,,,,,,,,,,,,,,,27,25
,,,,,,,,,,,,,,,,,28,8
,,,,,,,,,,,,,,,,,46,13
,,,,,,,,,,,,,,,,,19,23
,,,,,,,,,,,,,,,,,20,21
,,,,,,,,,,,,,,,,,32,5
,,,,,,,,,,,,,,,,,27,17
,,,,,,,,,,,,,,,,,25,23
,,,,,,,,,,,,,,,,,30,5
,,,,,,,,,,,,,,,,,39,16
,,,,,,,,,,,,,,,,,24,15
,,,,,,,,,,,,,,,,,28,19
,,,,,,,,,,,,,,,,,34,16
,,,,,,,,,,,,,,,,,27,8
,,,,,,,,,,,,,,,,,22,6
,,,,,,,,,,,,,,,,,32,27
,,,,,,,,,,,,,,,,,35,16
,,,,,,,,,,,,,,,,,34,20
,,,,,,,,,,,,,,,,,29,19
,,,,,,,,,,,,,,,,,44,23
,,,,,,,,,,,,,,,,,43,16
,,,,,,,,,,,,,,,,,21,13
,,,,,,,,,,,,,,,,,29,4
,,,,,,,,,,,,,,,,,38,18
,,,,,,,,,,,,,,,,,23,14
,,,,,,,,,,,,,,,,,26,25
,,,,,,,,,,,,,,,,,25,7
,,,,,,,,,,,,,,,,,40,7
,,,,,,,,,,,,,,,,,27,10
,,,,,,,,,,,,,,,,,27,4
,,,,,,,,,,,,,,,,,46,23
,,,,,,,,,,,,,,,,,32,25
,,,,,,,,,,,,,,,,,36,8
,,,,,,,,,,,,,,,,,18,13
,,,,,,,,,,,,,,,,,25,4
,,,,,,,,,,,,,,,,,23,22
,,,,,,,,,,,,,,,,,20,33
,,,,,,,,,,,,,,,,,21,5
,,,,,,,,,,,,,,,,,27,10
,,,,,,,,,,,,,,,,,23,6
,,,,,,,,,,,,,,,,,35,20
,,,,,,,,,,,,,,,,,29,6
,,,,,,,,,,,,,,,,,28,10
,,,,,,,,,,,,,,,,,24,5
,,,,,,,,,,,,,,,,,23,25
,,,,,,,,,,,,,,,,,29,10
,,,,,,,,,,,,,,,,,26,22
,,,,,,,,,,,,,,,,,30,12
,,,,,,,,,,,,,,,,,28,15
,,,,,,,,,,,,,,,,,33,17
,,,,,,,,,,,,,,,,,21,0
,,,,,,,,,,,,,,,,,30,6
,,,,,,,,,,,,,,,,,30,25
,,,,,,,,,,,,,,,,,44,4
,,,,,,,,,,,,,,,,,28,4
,,,,,,,,,,,,,,,,,30,30
,,,,,,,,,,,,,,,,,28,8
,,,,,,,,,,,,,,,,,29,24
,,,,,,,,,,,,,,,,,16,9
,,,,,,,,,,,,,,,,,37,7
,,,,,,,,,,,,,,,,,22,17
,,,,,,,,,,,,,,,,,19,19
,,,,,,,,,,,,,,,,,34,12
,,,,,,,,,,,,,,,,,30,18
,,,,,,,,,,,,,,,,,31,36
,,,,,,,,,,,,,,,,,29,4
,,,,,,,,,,,,,,,,,25,25
,,,,,,,,,,,,,,,,,24,34
,,,,,,,,,,,,,,,,,22,32
,,,,,,,,,,,,,,,,,25,35
,,,,,,,,,,,,,,,,,38,21
,,,,,,,,,,,,,,,,,20,4
,,,,,,,,,,,,,,,,,32,5
,,,,,,,,,,,,,,,,,24,24
,,,,,,,,,,,,,,,,,18,19
,,,,,,,,,,,,,,,,,30,23
,,,,,,,,,,,,,,,,,25,14
,,,,,,,,,,,,,,,,,23,12
,,,,,,,,,,,,,,,,,34,13
,,,,,,,,,,,,,,,,,24,12
,,,,,,,,,,,,,,,,,24,22
,,,,,,,,,,,,,,,,,32,20
,,,,,,,,,,,,,,,,,27,24
,,,,,,,,,,,,,,,,,28,18
,,,,,,,,,,,,,,,,,32,26
,,,,,,,,,,,,,,,,,28,20
,,,,,,,,,,,,,,,,,33,18
,,,,,,,,,,,,,,,,,32,11
,,,,,,,,,,,,,,,,,36,17
,,,,,,,,,,,,,,,,,40,12
,,,,,,,,,,,,,,,,,32,0
,,,,,,,,,,,,,,,,,22,21
,,,,,,,,,,,,,,,,,28,0
,,,,,,,,,,,,,,,,,20,4
,,,,,,,,,,,,,,,,,31,17
,,,,,,,,,,,,,,,,,33,8
,,,,,,,,,,,,,,,,,20,9
,,,,,,,,,,,,,,,,,23,30
,,,,,,,,,,,,,,,,,32,19
,,,,,,,,,,,,,,,,,36,25
,,,,,,,,,,,,,,,,,19,5
,,,,,,,,,,,,,,,,,28,29
,,,,,,,,,,,,,,,,,32,24
,,,,,,,,,,,,,,,,,56,21
,,,,,,,,,,,,,,,,,20,21
,,,,,,,,,,,,,,,,,32,10
,,,,,,,,,,,,,,,,,31,9
,,,,,,,,,,,,,,,,,25,38
,,,,,,,,,,,,,,,,,22,15
,,,,,,,,,,,,,,,,,28,6
,,,,,,,,,,,,,,,,,23,17
,,,,,,,,,,,,,,,,,45,16
,,,,,,,,,,,,,,,,,28,20
,,,,,,,,,,,,,,,,,29,5
,,,,,,,,,,,,,,,,,25,4
,,,,,,,,,,,,,,,,,23,26
,,,,,,,,,,,,,,,,,25,9
,,,,,,,,,,,,,,,,,30,27
,,,,,,,,,,,,,,,,,15,34
,,,,,,,,,,,,,,,,,23,6
,,,,,,,,,,,,,,,,,15,26
,,,,,,,,,,,,,,,,,30,0
,,,,,,,,,,,,,,,,,28,26
,,,,,,,,,,,,,,,,,33,17
,,,,,,,,,,,,,,,,,53,28
,,,,,,,,,,,,,,,,,28,20
,,,,,,,,,,,,,,,,,30,4
,,,,,,,,,,,,,,,,,20,12
,,,,,,,,,,,,,,,,,33,25
,,,,,,,,,,,,,,,,,22,18
,,,,,,,,,,,,,,,,,98,16
,,,,,,,,,,,,,,,,,24,9
,,,,,,,,,,,,,,,,,20,32
,,,,,,,,,,,,,,,,,26,13
,,,,,,,,,,,,,,,,,34,12
,,,,,,,,,,,,,,,,,35,18
,,,,,,,,,,,,,,,,,48,17
,,,,,,,,,,,,,,,,,26,11
,,,,,,,,,,,,,,,,,47,27
,,,,,,,,,,,,,,,,,25,19
,,,,,,,,,,,,,,,,,34,11
,,,,,,,,,,,,,,,,,29,4
,,,,,,,,,,,,,,,,,23,22
,,,,,,,,,,,,,,,,,31,17
,,,,,,,,,,,,,,,,,18,13
,,,,,,,,,,,,,,,,,30,32
,,,,,,,,,,,,,,,,,34,5
,,,,,,,,,,,,,,,,,31,36
,,,,,,,,,,,,,,,,,29,4
,,,,,,,,,,,,,,,,,27,17
,,,,,,,,,,,,,,,,,33,26
,,,,,,,,,,,,,,,,,25,17
,,,,,,,,,,,,,,,,,40,4
,,,,,,,,,,,,,,,,,29,0
,,,,,,,,,,,,,,,,,19,18
,,,,,,,,,,,,,,,,,20,7
,,,,,,,,,,,,,,,,,27,20
,,,,,,,,,,,,,,,,,22,10
,,,,,,,,,,,,,,,,,29,4
,,,,,,,,,,,,,,,,,25,20
,,,,,,,,,,,,,,,,,19,19
,,,,,,,,,,,,,,,,,29,6
,,,,,,,,,,,,,,,,,25,25
,,,,,,,,,,,,,,,,,34,30
,,,,,,,,,,,,,,,,,39,19
,,,,,,,,,,,,,,,,,32,19
,,,,,,,,,,,,,,,,,27,27
,,,,,,,,,,,,,,,,,19,29
,,,,,,,,,,,,,,,,,20,31
,,,,,,,,,,,,,,,,,32,20
,,,,,,,,,,,,,,,,,23,4
,,,,,,,,,,,,,,,,,21,19
,,,,,,,,,,,,,,,,,42,25
,,,,,,,,,,,,,,,,,50,6
,,,,,,,,,,,,,,,,,30,28
,,,,,,,,,,,,,,,,,22,0
,,,,,,,,,,,,,,,,,33,28
,,,,,,,,,,,,,,,,,28,5
,,,,,,,,,,,,,,,,,26,22
,,,,,,,,,,,,,,,,,31,17
,,,,,,,,,,,,,,,,,26,4
,,,,,,,,,,,,,,,,,42,21
,,,,,,,,,,,,,,,,,33,18
,,,,,,,,,,,,,,,,,21,33
,,,,,,,,,,,,,,,,,25,18
,,,,,,,,,,,,,,,,,38,17
,,,,,,,,,,,,,,,,,16,27
,,,,,,,,,,,,,,,,,29,9
,,,,,,,,,,,,,,,,,25,19
,,,,,,,,,,,,,,,,,27,31
,,,,,,,,,,,,,,,,,20,15
,,,,,,,,,,,,,,,,,24,24
,,,,,,,,,,,,,,,,,33,29
,,,,,,,,,,,,,,,,,22,11
,,,,,,,,,,,,,,,,,39,37
,,,,,,,,,,,,,,,,,29,10
,,,,,,,,,,,,,,,,,29,5
,,,,,,,,,,,,,,,,,27,4
,,,,,,,,,,,,,,,,,31,24
,,,,,,,,,,,,,,,,,18,20
,,,,,,,,,,,,,,,,,24,4
,,,,,,,,,,,,,,,,,23,9
,,,,,,,,,,,,,,,,,29,15
,,,,,,,,,,,,,,,,,34,32
,,,,,,,,,,,,,,,,,29,20
,,,,,,,,,,,,,,,,,30,8
,,,,,,,,,,,,,,,,,29,5
,,,,,,,,,,,,,,,,,18,20
,,,,,,,,,,,,,,,,,29,14
,,,,,,,,,,,,,,,,,21,22
,,,,,,,,,,,,,,,,,17,5
,,,,,,,,,,,,,,,,,37,0
,,,,,,,,,,,,,,,,,31,12
,,,,,,,,,,,,,,,,,22,27
,,,,,,,,,,,,,,,,,25,22
,,,,,,,,,,,,,,,,,19,6
,,,,,,,,,,,,,,,,,44,17
,,,,,,,,,,,,,,,,,19,21
,,,,,,,,,,,,,,,,,40,30
,,,,,,,,,,,,,,,,,27,24
,,,,,,,,,,,,,,,,,21,15
,,,,,,,,,,,,,,,,,24,21
,,,,,,,,,,,,,,,,,36,24
,,,,,,,,,,,,,,,,,40,25
,,,,,,,,,,,,,,,,,31,12
,,,,,,,,,,,,,,,,,41,19
,,,,,,,,,,,,,,,,,24,11
,,,,,,,,,,,,,,,,,45,7
,,,,,,,,,,,,,,,,,50,24
,,,,,,,,,,,,,,,,,27,17
,,,,,,,,,,,,,,,,,29,9
,,,,,,,,,,,,,,,,,25,4
,,,,,,,,,,,,,,,,,26,11
,,,,,,,,,,,,,,,,,41,4
,,,,,,,,,,,,,,,,,27,6
,,,,,,,,,,,,,,,,,17,11
,,,,,,,,,,,,,,,,,47,15
,,,,,,,,,,,,,,,,,16,23
,,,,,,,,,,,,,,,,,47,26
,,,,,,,,,,,,,,,,,22,6
,,,,,,,,,,,,,,,,,29,17
,,,,,,,,,,,,,,,,,35,33
,,,,,,,,,,,,,,,,,21,11
,,,,,,,,,,,,,,,,,27,9
,,,,,,,,,,,,,,,,,30,21
,,,,,,,,,,,,,,,,,31,18
,,,,,,,,,,,,,,,,,28,19
,,,,,,,,,,,,,,,,,29,6
,,,,,,,,,,,,,,,,,28,19
,,,,,,,,,,,,,,,,,25,24
,,,,,,,,,,,,,,,,,20,25
,,,,,,,,,,,,,,,,,32,24
,,,,,,,,,,,,,,,,,22,13
,,,,,,,,,,,,,,,,,23,11
,,,,,,,,,,,,,,,,,22,5
,,,,,,,,,,,,,,,,,26,4
,,,,,,,,,,,,,,,,,33,16
,,,,,,,,,,,,,,,,,28,25
,,,,,,,,,,,,,,,,,28,29
,,,,,,,,,,,,,,,,,36,14
,,,,,,,,,,,,,,,,,30,13
,,,,,,,,,,,,,,,,,17,27
,,,,,,,,,,,,,,,,,29,15
,,,,,,,,,,,,,,,,,19,12
,,,,,,,,,,,,,,,,,32,5
,,,,,,,,,,,,,,,,,29,9
,,,,,,,,,,,,,,,,,31,4
,,,,,,,,,,,,,,,,,28,9
,,,,,,,,,,,,,,,,,30,18
,,,,,,,,,,,,,,,,,28,13
,,,,,,,,,,,,,,,,,23,22
,,,,,,,,,,,,,,,,,29,5
,,,,,,,,,,,,,,,,,37,18
,,,,,,,,,,,,,,,,,30,11
,,,,,,,,,,,,,,,,,28,14
,,,,,,,,,,,,,,,,,15,31
,,,,,,,,,,,,,,,,,32,37
,,,,,,,,,,,,,,,,,26,18
,,,,,,,,,,,,,,,,,25,13
,,,,,,,,,,,,,,,,,39,10
,,,,,,,,,,,,,,,,,24,19
,,,,,,,,,,,,,,,,,24,15
,,,,,,,,,,,,,,,,,31,0
,,,,,,,,,,,,,,,,,19,22
,,,,,,,,,,,,,,,,,26,17
,,,,,,,,,,,,,,,,,35,33
,,,,,,,,,,,,,,,,,39,19
,,,,,,,,,,,,,,,,,42,23
,,,,,,,,,,,,,,,,,31,13
,,,,,,,,,,,,,,,,,43,18
,,,,,,,,,,,,,,,,,22,8
,,,,,,,,,,,,,,,,,49,27
,,,,,,,,,,,,,,,,,18,29
,,,,,,,,,,,,,,,,,21,25
,,,,,,,,,,,,,,,,,20,13
,,,,,,,,,,,,,,,,,43,13
,,,,,,,,,,,,,,,,,22,12
,,,,,,,,,,,,,,,,,31,9
,,,,,,,,,,,,,,,,,28,25
,,,,,,,,,,,,,,,,,32,34
,,,,,,,,,,,,,,,,,29,18
,,,,,,,,,,,,,,,,,31,14
,,,,,,,,,,,,,,,,,42,0
,,,,,,,,,,,,,,,,,21,24
,,,,,,,,,,,,,,,,,17,32
,,,,,,,,,,,,,,,,,24,16
,,,,,,,,,,,,,,,,,24,15
,,,,,,,,,,,,,,,,,26,13
,,,,,,,,,,,,,,,,,36,12
,,,,,,,,,,,,,,,,,29,5
,,,,,,,,,,,,,,,,,29,36
,,,,,,,,,,,,,,,,,32,15
,,,,,,,,,,,,,,,,,30,13
,,,,,,,,,,,,,,,,,23,31
,,,,,,,,,,,,,,,,,29,32
,,,,,,,,,,,,,,,,,28,6
,,,,,,,,,,,,,,,,,29,20
,,,,,,,,,,,,,,,,,35,17
,,,,,,,,,,,,,,,,,28,14
,,,,,,,,,,,,,,,,,26,10
,,,,,,,,,,,,,,,,,32,8
,,,,,,,,,,,,,,,,,32,14
,,,,,,,,,,,,,,,,,24,0
,,,,,,,,,,,,,,,,,24,39
,,,,,,,,,,,,,,,,,24,11
,,,,,,,,,,,,,,,,,24,22
,,,,,,,,,,,,,,,,,27,19
,,,,,,,,,,,,,,,,,34,0
,,,,,,,,,,,,,,,,,29,30
,,,,,,,,,,,,,,,,,28,14
,,,,,,,,,,,,,,,,,34,9
,,,,,,,,,,,,,,,,,29,21
,,,,,,,,,,,,,,,,,28,24
,,,,,,,,,,,,,,,,,15,24
,,,,,,,,,,,,,,,,,29,9
,,,,,,,,,,,,,,,,,27,9
,,,,,,,,,,,,,,,,,22,14
,,,,,,,,,,,,,,,,,36,14
,,,,,,,,,,,,,,,,,40,4
,,,,,,,,,,,,,,,,,40,22
,,,,,,,,,,,,,,,,,29,27
,,,,,,,,,,,,,,,,,28,0
,,,,,,,,,,,,,,,,,24,19
,,,,,,,,,,,,,,,,,29,17
,,,,,,,,,,,,,,,,,22,9
,,,,,,,,,,,,,,,,,24,19
,,,,,,,,,,,,,,,,,20,18
,,,,,,,,,,,,,,,,,25,14
,,,,,,,,,,,,,,,,,19,14
,,,,,,,,,,,,,,,,,46,5
,,,,,,,,,,,,,,,,,33,28
,,,,,,,,,,,,,,,,,26,22
,,,,,,,,,,,,,,,,,42,19
,,,,,,,,,,,,,,,,,22,15
,,,,,,,,,,,,,,,,,32,26
,,,,,,,,,,,,,,,,,23,8
,,,,,,,,,,,,,,,,,32,16
,,,,,,,,,,,,,,,,,33,4
,,,,,,,,,,,,,,,,,20,22
,,,,,,,,,,,,,,,,,25,0
